id,song_name,class,label,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
209,20172054_F1.mp3,fear,5,143.5546875,24476,461.8113207547,0.235052973,0.2963911593,0.0878477246,0.4550992088,0.2642532979,0.0698298055,0.241091234,0.1587713772,0.0252083502,0.8699816465,5.042289257,25.4246807098,-9.5220108032,74.1677017212,5500.8481445313,0.004580386,1.3998632431,1.9596171379,0.0606784448,0.0192775875,0.0003716254,1302.3424197925,443.2197848796,196443.777708679,1774.0503692514,439.3176562768,193000.003116584,24.0714954865,7.2820639777,53.0284557748,2012.2768248655,1424.686943115,2029732.88588242,0.5715819094,0.628822983,0.395418344,0.0293600815,0.0880173855,0.0077470601,0.0756064005,0.0282474842,0.0007979204,-8.83615768998425E-07,0.0603013858,0.0036362573,-1.75594104803167E-05,0.0084382677,7.1204369305633E-05,10.0774603175,7.763363031,60.2698055508
210,201556069_F2.mp3,fear,5,83.3543346774,2966,211.8571428571,0.2865152657,0.2926717997,0.085656777,0.482264208,0.2734436829,0.0747714477,0.2509139428,0.1427428691,0.0203755267,14.3736763,76.0215148926,5779.2709960938,4.2235765457,38.4857788086,1481.1550292969,0.009657694,2.760569334,7.6207427979,0.2417215407,0.0650848895,0.004236043,1458.8484480645,390.6468769977,152604.982508035,1871.5176906498,398.183949301,158550.457480962,22.6865965984,6.5800575143,43.2971568911,2922.1998818202,961.9542528125,925355.984504101,2.899061787,3.2269790794,10.4133939789,-0.0250664513,0.0709533289,0.0050343749,0.0621357625,0.0221897387,0.0004923845,-1.70905673257948E-06,0.1966868043,0.0386857018,-0.000111267,0.0891827121,0.0079535563,2.230276644,1.288330365,1.6597951295
211,20173052_F1.mp3,fear,5,89.1029094828,5927,311.9473684211,0.3377085626,0.3167352676,0.1003212333,0.4444745714,0.2877249136,0.0827856259,0.233532135,0.1696940637,0.0287960753,0.7294275165,6.8196425438,46.507522583,-8.3708543777,96.7080230713,9352.4423828125,0.0412578955,2.9456267357,8.6767168045,0.0442578197,0.0334697254,0.0011202225,1166.9772026067,1048.9720548737,1100342.37190595,1808.6872959397,554.6845574827,307674.9583098,22.0556207614,7.0580055926,49.8154429445,1780.5702809009,2219.2175016881,4924926.31979886,0.3915583567,0.6076093273,0.3691890946,-0.0061183763,0.0982137012,0.0096459311,0.0600375277,0.0882473487,0.0077875945,-0.0008977053,0.0509380028,0.0025946803,-0.0007978579,0.0112146121,0.0001257675,7.6827089947,3.2396828964,10.4955452692
212,201556005_F1.mp3,fear,5,112.3471467391,4416,220.8,0.288099736,0.290384233,0.0843229964,0.4713476669,0.2545266872,0.0647838345,0.2564517435,0.1325361709,0.0175658366,22.6550483704,89.9956893921,8099.2241210938,2.1900656223,32.068107605,1028.3634033203,0.038230855,1.7074921131,2.9155294895,0.3453533053,0.0471543707,0.0022235347,2263.0903464469,298.559271924,89137.6388517973,1808.0555860403,169.2173719048,28634.518954374,21.1485691931,8.0767873365,65.2344936795,4183.9742067752,470.4534736536,221326.470872755,5.5576602284,5.6782660862,32.242705746,-9.77332393296919E-05,0.0618290898,0.0038228363,0.1522652947,0.0397401246,0.0015792775,-4.31973166996613E-05,0.2719230652,0.0739421472,-0.0001711703,0.1219728291,0.0148773706,4.5975510204,4.5278911565,20.5017983248
213,2018900070_F1.mp3,fear,5,107.666015625,6,6,0.2685080171,0.2984041274,0.0890450254,0.4557871004,0.2639104009,0.0696486997,0.2446296091,0.1532634584,0.0234896877,8.8776197433,41.624546051,1732.6029052734,-2.8720963001,53.5633049011,2869.0275878906,0.0352546312,2.9493660927,8.6987600327,0.1982028633,0.1337181628,0.0178805478,2522.4951109135,387.5252289762,150175.803093091,2088.5475753433,415.2249072021,172411.723560954,21.7830580021,9.3618005772,87.643310047,4404.3992192371,1072.1231801348,1149448.11338233,2.7525200723,3.9548516966,15.6408519423,-0.0038877422,0.0612577526,0.0037525123,0.1959030646,0.0699672851,0.004895421,-3.20956423820462E-05,0.1762015671,0.031046994,-0.0001790746,0.0960633904,0.0092281755,5.946419295,3.0638256749,9.3870277659
214,201556073_F1.mp3,fear,5,143.5546875,4729,205.6086956522,0.2191656232,0.2904486656,0.0843604207,0.4400000037,0.2766133184,0.0765149279,0.2401768732,0.1601511877,0.0256484029,25.1471328735,139.0158996582,19325.421875,3.3104662895,46.1336479187,2128.3134765625,0.0029712359,1.6181925535,2.6185472012,0.3392116129,0.0541575216,0.0029330372,1415.5325402083,380.2612887874,144598.64775028,1294.8123433302,175.6087342581,30838.4275477392,22.6366012865,5.3455961544,28.5753982459,2556.0269911844,731.5177216841,535118.177137918,3.8765883633,4.0275216746,16.2209308393,0.0321856456,0.0793920464,0.006303097,0.0998055726,0.0399981376,0.001599851,-1.81839925517124E-06,0.3068914711,0.0941823795,-2.97795068036066E-05,0.0834222808,0.0069592772,7.1772879819,2.4709010442,6.1053519703
215,201556137_F1.mp3,fear,5,86.1328125,1158,386,0.2058761269,0.3309347034,0.109517768,0.3374702539,0.3281591348,0.1076884177,0.2026326799,0.2056047917,0.0422733304,1.0525798798,9.4942722321,90.1412124634,-12.7265357971,97.4426651001,9495.0732421875,0.082767643,2.7357337475,7.4842391014,0.0595802888,0.0311321467,0.0009692105,1532.1376224313,1238.3235729244,1533445.2712603,1496.4743610828,630.4729608255,397496.154332093,27.7963134499,8.0538679266,64.8647885789,1979.3112990632,2388.9963561467,5707303.5896822,0.347002693,0.6012255883,0.361472208,0.0005192661,0.113385987,0.012856382,0.1085309252,0.0996387592,0.0099278823,-6.59555735182948E-06,0.0615500137,0.0037884042,-1.3174655578041E-05,0.0193340238,0.0003738045,8.0274700356,2.9207531795,8.5307991357
216,20172117_F1.mp3,fear,5,198.7680288462,2804,133.5238095238,0.4881961644,0.2859843075,0.0817870274,0.5199200455,0.2660785167,0.070797777,0.2513761698,0.1419272863,0.0201433546,2.2815823555,22.3858184814,501.1249084473,-9.8491735458,60.3526763916,3642.4455566406,0.0710267574,1.2024707794,1.4459360838,0.0715293363,0.0713851154,0.0050958344,1837.1750739405,735.6623251841,541199.056695219,1730.7566044268,219.1216418117,48014.2939102551,21.6399877013,7.3159890079,53.5236951632,3441.001095392,1024.6874869494,1049984.44591068,0.8407102208,1.3538156768,1.8328168866,-0.0145986412,0.0593880355,0.0035269388,0.1129409655,0.076051751,0.0057838688,4.31345724791754E-05,0.0874003321,0.0076388177,2.38533048104728E-05,0.0237583071,0.0005644572,3.0998639456,3.0302040816,9.1821367763
217,20161087_F1.mp3,fear,5,71.77734375,3496,249.7142857143,0.287453264,0.3083536327,0.0950819701,0.4585678665,0.285381259,0.081442463,0.2349823088,0.1676801952,0.0281166479,0.1551875174,1.0938154459,1.1964322329,-14.2562379837,93.5293197632,8747.7333984375,-0.0205903444,1.7393058538,3.0251848698,0.0205498859,0.0167003646,0.0002789022,2509.4796449338,920.4179765729,847169.251598459,2488.6296908273,426.3576864798,181780.8768204,27.9606831174,12.3394221679,152.2613394377,5132.7235005291,2069.5958645601,4283227.04260435,0.2088299721,0.3843466683,0.1477223614,-0.0184516888,0.0823366034,0.0067793163,0.1220463199,0.0622570111,0.0038759354,5.63058108582482E-07,0.0205539539,0.000422465,-3.76323005184531E-05,0.0086847655,7.54251450416632E-05,8.7126429831,4.3122869629,18.5958188504
218,201501004_F2.mp3,fear,5,95.703125,2441,174.3571428571,0.3200140297,0.3097842932,0.0959663019,0.4327579023,0.268918565,0.0723171946,0.2329456575,0.1704982522,0.029069654,0.6583012342,4.4363203049,19.6809368134,-6.5546560287,79.4378814697,6310.376953125,0.0229286347,1.9856272936,3.9427156448,0.0521932542,0.0279525463,0.0007813449,1564.5298973774,431.5678893584,186250.843125275,1500.5863326212,252.7123385486,63863.5260547165,23.7612738677,7.1622786154,51.2982349652,2852.7666015625,867.7209117232,752939.580641747,0.5934064269,0.7316407083,0.535298126,-0.0111808498,0.0898806077,0.0080785236,0.1024121094,0.044387798,0.0019702766,-0.00004956,0.056456618,0.0031873495,8.86561319930479E-05,0.008234527,6.7807428422384E-05,3.9706122449,3.0120803859,9.0726282509
219,20172027_F2.mp3,fear,5,92.28515625,3176,211.7333333333,0.2416945398,0.2970223427,0.0882222727,0.3795674562,0.2769715955,0.0767132647,0.2197043103,0.1872521011,0.0350633494,0.700299561,3.5042715073,12.2799196243,-10.3658094406,60.0751266479,3609.0209960938,0.0804850236,1.9863270521,3.9454951286,0.0615856349,0.0145097524,0.0002105329,2037.8550594845,383.1111831749,146774.17867365,1456.4469865184,225.5304934079,50864.0034568287,23.077365218,6.8269013788,46.6065824364,3403.4644851508,671.2912689701,450631.967795525,0.7794576314,0.9030638226,0.8155242677,-0.0201591043,0.0959123267,0.0091991744,0.1501493036,0.0450160363,0.0020264435,-1.34115708760874E-07,0.0581662655,0.0033833145,1.4341649148264E-06,0.0147244362,0.000216809,4.9922902494,3.4556633407,11.9416091244
220,20172135_F2.mp3,fear,5,95.703125,1996,166.3333333333,0.2060473263,0.2937749326,0.0863037035,0.4411053958,0.2708445272,0.0733567579,0.2485926802,0.1467481267,0.0215350127,1.2044373751,8.4271345139,71.0165939331,-12.2108459473,90.8394088745,8251.798828125,0.068891719,2.165004015,4.6872425079,0.066217266,0.0356951244,0.0012741419,994.8086221159,388.3824829408,150840.953055249,775.0306571972,246.8844304968,60951.9220217439,23.9785116075,6.4234417071,41.2606033645,1378.7599534255,705.1445717234,497228.867031026,0.5837821719,0.810240173,0.656489138,0.0183272515,0.08197432,0.0067197891,0.0952473958,0.0334802654,0.0011209282,-0.000001363,0.0706372559,0.0049896217,1.09416032501031E-05,0.0138265016,0.0001911721,3.3227755102,2.0255853939,4.1029961881
221,201502181_F1.mp3,fear,5,123.046875,10069,324.8064516129,0.237060532,0.2973688841,0.0884282589,0.4086527635,0.2740192,0.075086522,0.2363380761,0.1657638294,0.0274776471,0.588912487,5.2561554909,27.6271705627,-11.2998199463,92.5423355103,8564.083984375,0.0011570728,1.9534355402,3.8159105778,0.0414994955,0.0276528578,0.0007646806,768.4446124754,178.6008097775,31898.2492531787,957.9917627374,230.629868378,53190.1361880732,21.3175532089,6.5263404502,42.5931196719,1198.3922158518,381.0270169922,145181.587677988,0.384622859,0.5163288695,0.2665955015,0.0307754671,0.0901236229,0.0081222674,0.0492076259,0.0205549163,0.0004225046,-9.69725588220172E-05,0.0437285602,0.0019121871,-0.00023959,0.0107910344,0.0001164464,3.8254875283,2.3361267953,5.4574884037
222,20161058_F1.mp3,fear,5,103.359375,720,90,0.2522842288,0.2911188006,0.0847501531,0.4301753724,0.2633042444,0.0693291251,0.2331570109,0.1702091114,0.0289711416,0.9849088788,6.5420837402,42.7988586426,-13.2120304108,92.4683380127,8550.3935546875,0.031384442,1.852686286,3.4324464798,0.0550456159,0.0333167613,0.0011100066,704.3371986821,391.3439853455,153150.114866066,929.5964665404,391.0499152772,152920.036238295,20.9776941353,6.6239362302,43.8765311811,1041.8719228501,682.7975678084,466212.518604997,0.4772628274,0.6438438235,0.4145348691,0.0115804069,0.1037884202,0.0107720362,0.036445794,0.0342090779,0.001170261,-7.48934835428372E-05,0.0611386672,0.0037379365,-0.0001889139,0.0089885229,8.07935502962209E-05,2.0897959184,1.9504761905,3.8043573696
223,20161087_F2.mp3,fear,5,123.046875,4630,220.4761904762,0.4441554248,0.2954213023,0.0872737467,0.512465598,0.2811611167,0.0790515735,0.247602312,0.1484130332,0.0220264284,3.912289381,42.3441085815,1793.0234375,1.2689300776,62.4065933228,3894.5827636719,0.0601300634,2.2683823109,5.1455583572,0.1078272089,0.073407717,0.0053886925,1391.3650376362,817.0692489352,667602.1575556,1842.466277272,478.2192464924,228693.647715768,21.6624475182,7.7444829577,59.9770162826,2715.03352529,1816.2704829619,3298838.46727849,1.1077227896,1.5652481109,2.4500016488,-0.0251544455,0.0678921086,0.0046093384,0.0655202964,0.0677741746,0.0045933387,-5.94826306041796E-05,0.111097917,0.0123427473,-0.0002819812,0.0374969691,0.0014060226,9.6420861678,3.9296886362,15.4424527777
224,201501176_F1.mp3,fear,5,135.9991776316,21654,481.2,0.3713020384,0.3248678148,0.1055390984,0.5517368312,0.260486164,0.0678530416,0.2639428334,0.1169081436,0.013667514,2.3966057301,24.4964313507,600.0751953125,-7.2621483803,58.4209823608,3413.0109863281,0.0199477822,3.4008691311,11.565911293,0.0902855396,0.0569100156,0.0032387497,2952.5567407068,1374.2226104203,1888487.78299037,2476.7055489271,625.9402756884,391801.22872885,21.4033130125,9.022914494,81.4129859659,5617.5054989403,2326.0625627179,5410567.04567772,1.0084154559,1.3746156837,1.8895682778,0.0005593417,0.0614677364,0.0037782826,0.1620693267,0.1238442931,0.0153374089,8.58710507145588E-07,0.0787863657,0.006207292,4.32454762631096E-05,0.0467347577,0.0021841375,5.9210884354,2.7779839808,7.7171949976
225,201556137_F2.mp3,fear,5,89.1029094828,528,88,0.3843916655,0.2817501128,0.0793831274,0.3800620868,0.2774672925,0.0769880984,0.217718993,0.1895567815,0.0359317734,13.0712995529,74.4754333496,5546.5903320313,3.5593688488,45.4775543213,2068.2080078125,0.0514931343,2.1152596474,4.4743237495,0.2261663079,0.073616758,0.0054194266,1251.4350251558,493.4855601025,243527.998029647,1562.4207058886,276.0303752228,76192.7680456352,22.4592586976,6.6870010081,44.7159824824,2124.0480829754,921.5109137626,849182.364183526,2.8377976314,3.0926999682,9.5647930932,0.0076069747,0.0946862847,0.0089654925,0.0595348292,0.0472295635,0.0022306317,9.11569259187672E-06,0.209789753,0.0440117382,-0.0002494952,0.0622362047,0.003873345,4.4814512472,4.4888099358,20.1494146398
226,201564117_F2.mp3,fear,5,89.1029094828,3712,232,0.3849827349,0.2770528793,0.0767583027,0.6150717738,0.2220637785,0.0493123217,0.2771348101,0.0808061282,0.0065296304,7.0350470543,48.331489563,2335.9328613281,6.1224331856,45.9109802246,2107.8181152344,0.0086869327,2.3338212967,5.4467215538,0.1661360115,0.0521336719,0.0027179199,1300.3911200635,355.1211572781,126111.036346558,2157.7560826337,401.9751078849,161583.987359041,20.5708387186,6.848797572,46.9060281816,2855.4231063179,1368.3395095352,1872353.01335502,1.6829369677,1.8806550589,3.5368634507,0.0101719356,0.0457561583,0.002093626,0.0402867414,0.0168379944,0.0002835181,6.95276366968756E-06,0.128842935,0.0166005008,-0.000293034,0.0635304153,0.0040361136,3.0232380952,1.9804674881,3.9222514714
227,20172054_F2.mp3,fear,5,135.9991776316,7155,255.5357142857,0.1883790642,0.2883204818,0.0831287056,0.4177299324,0.2811163215,0.0790263862,0.2267866716,0.1786088993,0.0319011389,0.9851255417,10.3960723877,108.0783157349,-10.8965511322,59.6849784851,3562.2966308594,0.0075113415,1.4432268143,2.0829036236,0.0582847111,0.039651487,0.0015722405,2742.3507267773,717.7215225369,515124.183912686,2542.7439149477,430.0079515364,184906.838384532,23.0074220234,6.5242743175,42.5661553705,5494.6170778326,1812.3469288693,3284601.39058205,0.4548946629,0.5880164309,0.345763323,0.0084397908,0.0919375422,0.0084525117,0.1390933113,0.0582207608,0.003389657,-0.0006106418,0.0693732128,0.0048126425,-0.0002029567,0.0052761817,2.78380939562339E-05,5.3057596372,5.2128798186,27.1741160031
228,201531031_F2.mp3,fear,5,83.3543346774,2966,211.8571428571,0.2865152657,0.2926717997,0.085656777,0.482264208,0.2734436829,0.0747714477,0.2509139428,0.1427428691,0.0203755267,14.3736763,76.0215148926,5779.2709960938,4.2235765457,38.4857788086,1481.1550292969,0.009657694,2.760569334,7.6207427979,0.2417215407,0.0650848895,0.004236043,1458.8484480645,390.6468769977,152604.982508035,1871.5176906498,398.183949301,158550.457480962,22.6865965984,6.5800575143,43.2971568911,2922.1998818202,961.9542528125,925355.984504101,2.899061787,3.2269790794,10.4133939789,-0.0250664513,0.0709533289,0.0050343749,0.0621357625,0.0221897387,0.0004923845,-1.70905673257948E-06,0.1966868043,0.0386857018,-0.000111267,0.0891827121,0.0079535563,2.230276644,1.288330365,1.6597951295
229,2018900070_F2.mp3,fear,5,143.5546875,6231,239.6538461538,0.3181073368,0.2978799641,0.0887324661,0.5590084877,0.2397924712,0.0575004292,0.2710357871,0.0993626461,0.0098729354,72.4368438721,294.1682128906,86534.9453125,8.2555656433,30.6696395874,940.6268310547,0.0410568416,1.9194847345,3.6844215393,0.5708696842,0.0654010847,0.004277302,2463.7422298565,472.2225746232,222994.159983749,2706.1574800362,264.5358835705,69979.2336964263,17.5050142585,5.9953192311,35.943852683,5673.2720181873,1231.4261714428,1516410.41571437,8.7713475536,9.0485591956,81.8764235156,0.0096624598,0.052970878,0.0028059139,0.098002443,0.0305701406,0.0009345335,-0.0005089324,0.4337501824,0.18813923,-0.0019002579,0.2087250799,0.0435661599,5.7546787604,4.1999903111,17.6399186137
230,201501132_F1.mp3,fear,5,112.3471467391,4923,234.4285714286,0.2805233598,0.2907443047,0.084532246,0.4616507614,0.256519485,0.0658022462,0.2530472576,0.1389259471,0.0193004188,20.4007587433,84.7499389648,7182.5517578125,2.3175957203,33.8985176086,1149.1094970703,0.006543084,1.6663089991,2.7765855789,0.3197719455,0.0832957476,0.0069381818,2184.5673393435,350.1919129301,122634.375881666,1807.5622133839,158.6772961393,25178.4843100639,21.7827975611,8.3267660691,69.3350331702,4049.6697081545,600.9519313234,361143.223761353,5.0214288418,5.4617087057,29.830261986,0.0038501649,0.0641176341,0.004111071,0.1465873353,0.0411504559,0.00169336,-3.24879474646877E-05,0.2606046498,0.0679147765,-0.0001873309,0.1124123707,0.0126365405,7.6741950113,3.5485467255,12.592183863
231,20161096_F2.mp3,fear,5,123.046875,883,98.1111111111,0.2945019305,0.2956709862,0.0874213353,0.455980561,0.2733929213,0.0747436894,0.2353711297,0.1671339721,0.0279337646,6.2584223747,31.9157810211,1018.6170654297,-0.7385763526,63.4315567017,4023.5625,0.0507868342,2.4654591084,6.0784883499,0.1586467624,0.0666339546,0.0044400841,1381.8234996448,589.6757089276,347717.441699288,1349.6038224583,398.5587333551,158849.063933639,25.4568818922,9.1438440621,83.6098842322,2766.8332693378,1192.7406842093,1422630.33976814,1.9890280945,2.506829862,6.2841959568,0.0559748781,0.0740058397,0.0054768643,0.090606406,0.0526748635,0.0027746412,0.000009364,0.1529762149,0.0234017204,-3.87414957003784E-06,0.0379651152,0.0014413499,4.286984127,2.3212098444,5.3880151418
232,2018900027_F1.mp3,fear,5,143.5546875,15181,370.2682926829,0.2513554692,0.2980749011,0.088848643,0.4232799368,0.2819094849,0.0794729577,0.2332700599,0.1700541458,0.0289184125,6.0844964981,33.967048645,1153.7604980469,-3.5734920502,54.1446838379,2931.6469726563,0.0050628278,1.8400754929,3.3858776093,0.1480717808,0.0668874905,0.0044739367,1532.109507602,588.4614156851,346286.837750073,1991.4509219025,484.250889065,234498.923560284,24.3546420631,6.3743153793,40.6318965547,3139.7508519432,1376.71234964,1895336.8936512,1.5431986133,1.8463533135,3.4090205583,-0.0478118205,0.0988011408,0.0097616654,0.0694333672,0.0498326737,0.0024832954,6.55496551189572E-05,0.1534250677,0.0235392526,8.15296443761326E-05,0.0217783451,0.0004742963,7.862276644,5.6563228069,31.9939876956
233,201502203_F2.mp3,fear,5,37.449048913,2656,295.1111111111,0.1835900843,0.2916161418,0.0850399733,0.4069183356,0.2798510997,0.078316638,0.2264918935,0.1789825564,0.0320347555,0.1290483326,1.3382674456,1.7909597158,-18.282781601,99.3835678101,9877.09375,0.0225546788,1.388643384,1.9283305407,0.0213091709,0.0100183981,0.0001003683,1011.785397749,148.6570597978,22098.921427732,773.7678584846,130.5072750933,17032.1488522682,21.8617920302,6.667585295,44.4566936665,1544.6678367821,296.7783147786,88077.3681228051,0.1902574049,0.2248872806,0.050574289,-0.0139964703,0.081475822,0.0066383096,0.072497302,0.0136480013,0.0001862679,-5.62517413982278E-07,0.0214867033,0.0004616785,-0.000003464,0.0053449268,2.85682417597855E-05,6.5248072562,4.8930786266,23.942218446
